comment_id,video_id,video_title,source_url,author,comment,like_count,published_at,updated_at,total_reply_count
UgwgzpBI0VNYBKZaJFV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@putrafenrir4454,Paling kesel yg ini 1:13:01,0,2026-05-13T09:18:16Z,2026-05-13T09:18:16Z,0
UgzbA1Z5qP8gaV2VbQJ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Hairun-nizam.,"Juri nya sangat tidak adill sekali😂😂😂😂😂😂😂😂😂😂😂😂💔💔💔💔💔💔💔💔💔💔💔💔
Juri otak nya tidak teliti juri kintl",0,2026-05-13T09:16:56Z,2026-05-13T09:16:56Z,0
UgxI7pNnmfMW_vSYhkh4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@titisari.k,Jangan jangan lombanya gal fair play.,0,2026-05-13T09:16:00Z,2026-05-13T09:16:00Z,0
UgzKhEqAx--2msxrV0J4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@titisari.k,"C2 artikulasi jelas, mosok jurinya gak pakek headphones. Acara besar kok",0,2026-05-13T09:14:38Z,2026-05-13T09:14:38Z,0
Ugx8b7tBraBhKs1uIu94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@SalahSendiri-v6k,Lomba cerdas cermat tpi jurinya ga cerdas dan ga cermat itu gimna,0,2026-05-13T09:07:09Z,2026-05-13T09:07:09Z,0
UgzupF_0uCmVLdT50KJ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@papihkeren8920,"Jawaban,..Benar....nilai -5 (minus 5).karena peserta agak sipit seperti keturunan China...Selanjutnya jawaban contekan dari yg pertama. Nilai 10..karena pake jilbab...najisnya negara ini,,, babi lu haram kan.?..tapi kelakuan kalian lebih kotor dari kotoran babi..  mc dan  jurinya. Najis lu..",0,2026-05-13T09:04:46Z,2026-05-13T09:04:46Z,0
Ugydm0oxK3ytdmJNt6d4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@TisnaSutisna-ko5jv,Potret kecurangan memang sudah ada dari sananya!,0,2026-05-13T09:04:19Z,2026-05-13T09:04:19Z,0
UgxmbwcpjTKhTcMpGkd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@teguhapriliandi7314,Menitke berapa sih,0,2026-05-13T09:04:11Z,2026-05-13T09:04:11Z,0
UgyByv8ZKJBzqhWZvel4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@hendywiratama3966,"jawaban Adik Ocha ini sudah benar... kenapa di salahkan... dan di kurangi point nya, juri kok pendengarannya tidak akurat... Itu yang bilang artikulasi, terlihat congkak dan terlihat otoriter,  Artikulasi adalah cara kita membentuk dan menghasilkan bunyi-bunyi bahasa, atau susunan  kata yang sangat penting untuk kejelasan dalam komunikasi. Sedangkan Adik  Ocha menjawab dengan benar dan jelas,  coba di tes oleh MPR dan DPR  tentang wawasan kebangsaan negeri ini, yang hanya bisa menyampaikan  kata ""ARTIKULASI"",   kami bangga akan generasi yang cerdas, jujur, semoga team Ocha kelak menjadi generasi yang jujur, cerdas dan berwibawa untuk negeri NKRI ini... ini acara wawasan kebangsaan bukan ajang idol... salut untuk Bapak Ketua Komisi II DPR RI, terimakasih Bapak Rifqinizamy Karsayuda...yang akhirnya menindaklanjuti kejadian ini",0,2026-05-13T09:02:25Z,2026-05-13T09:02:25Z,0
UgzSj4W5sxosur_IrHN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Danzx04,juri nya kurang pendidikan😂😂,0,2026-05-13T09:00:52Z,2026-05-13T09:00:52Z,0
UgwVs1vLZry9v0JEnRl4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Bajaklaut-m5w,"Jurinya tol*l
Serlok tak parani untuk jurinya",0,2026-05-13T09:00:13Z,2026-05-13T09:01:31Z,0
UgzK4W4pn0UIQ2YCz5V4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@alldipriono6035,Yg begini di akhirat gimna ya,0,2026-05-13T08:59:43Z,2026-05-13T08:59:43Z,0
Ugzsx4XGtbTYVFISnWJ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@prihonobudisantoso8449,Jurinya geblek.,0,2026-05-13T08:56:56Z,2026-05-13T08:56:56Z,0
UgxeR4waTm2SZPA_QjJ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@stenstu6040,Maklum suara rakyat memang kurang kedengeran coba klo suara dari istana mau bagi2 kursi Baru tarik napas udh kedengaran suaranya😂,0,2026-05-13T08:55:59Z,2026-05-13T08:55:59Z,0
UgwuMm1dvM5ZD4rugiF4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@SilmaJr,"Kok bisa total nilai group B jadi 90
Kan tadi 70+10=80 terus minus 5 jadi 75
Terus bisa jawab lagi nilai 10 jadi 85 terus terakhir dia jawab majapahit minus 5 jadi total 80 seharus nya point nya
Memang tetap group B yg menang tapi kok gitu si jurinya",0,2026-05-13T08:53:10Z,2026-05-13T08:53:10Z,0
UgzB9VIqrWitIQ8HIvt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@HarryMLutfhi,Juri dan mc diktator keputusan  tidak bisa diganggugugat😢 berarti pemerintah kita begini semuanya Majelis Permusyawaratan rakyat (MPR) Dimana musyawarah nya woi? Demo ajah kantornya kimak ini!,1,2026-05-13T08:52:09Z,2026-05-13T08:52:09Z,0
Ugxq6WBixMHvCog6U8Z4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@hadijahhadijah1763,"Zaman skrg bkn pntar dlm pndidikan yg di cari tapi spa yg pntar menjilat ,yg pntar berbohong tu yg di cari ,ttp semangat ya ade ade dlm menyuarakan kebenaran ,,,dah gk da guna lg lambang bhinneka tnggal ika di negeri ini",0,2026-05-13T08:51:29Z,2026-05-13T08:51:29Z,0
Ugz-FJPDXAKgrlYmgZd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@alieffauzi7642,"Juri nyimak ga sii, kupingnyaa tolong",0,2026-05-13T08:47:33Z,2026-05-13T08:47:33Z,0
Ugy-8Q6EJeC8Y24q6Yl4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@sybau4558,1:10:21 doksli asli biar pada bisa ulang ualng dengerin baik baik,0,2026-05-13T08:47:25Z,2026-05-13T08:47:25Z,0
UgzWl4Ot_C6NGpSn46N4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@fredyXloys,Kalo tuna rungu ya ganti tolol bukan di tampilkan anj kapan Indonesia maju anj anj asuuu,0,2026-05-13T08:45:49Z,2026-05-13T08:45:49Z,0
Ugy8Cp0kth4cZCAsCg94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@BenedictXoceKs_Xoce,Jurinya bisa share lok ngak???,0,2026-05-13T08:40:19Z,2026-05-13T08:40:19Z,0
UgzWx32YYL_CbYhmGEh4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@randomvideos6292,Artikulasi tempuekkkkkkkkk,0,2026-05-13T08:37:25Z,2026-05-13T08:37:25Z,0
UgyEOwbs8seKIkpUeHZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@NicooStillLearning,1:10:28 ini momennya,0,2026-05-13T08:36:53Z,2026-05-13T08:36:53Z,0
Ugw1IZgopCcsR7mBgk14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@brosukses,woi juri tolol lu itu yang bener kalo jadi juri sama mcnya jilatin jurinya terus duo tolol emang,0,2026-05-13T08:35:25Z,2026-05-13T08:35:25Z,0
UgzYaHKWROygRByD2Vh4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Ryannihh,"Kalo gw sih malu ya udah anti kritik plus dikoreksi se-Indonesia jujur kok betah malu yaa?????? 
Kalo kata gw sama tmen gw betah isinn",0,2026-05-13T08:34:54Z,2026-05-13T08:35:18Z,0
UgxvJmEux_ociIvOf2V4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@AtleticoMadrid-77,"1:13:37 Ini merusak masa depan anak, ini kebodohan juri tidak adil semua egois. MC otak dangkal, juri dongo. F*ck",0,2026-05-13T08:34:35Z,2026-05-13T08:47:19Z,0
UgxJ4jAFENNe-RjO1OV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@dedehariyanto2756,Nih tayangan ulang nya ada...tolong klarifikasi sgra..kasihan anak2 genz berikan keadilan..,1,2026-05-13T08:33:24Z,2026-05-13T08:33:24Z,0
Ugwv685oP8PR9ATBXu94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@TamiMi-p3w,Dewan iblis in bukan Dewan juri.....,0,2026-05-13T08:33:16Z,2026-05-13T08:33:16Z,0
UgwVpHtOvGM6Lu9BKil4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@JadenLeonardo-l6o,Padahal jawaban regu c dan b sama tapi malah juri dongo dan mc nya kasih poin beda,0,2026-05-13T08:30:31Z,2026-05-13T08:30:51Z,0
UgxtSWXSVNOqLltDmbB4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@KiranaMirey-o7t,"Bu Indri juga ada : penuhan 😊.harusnya pemenuhan...sama relevansi tapi cara pengucapannya juga reeelevensi loh😅...

Tapi kayaknya para juri dilihat dari cara nya kurang suka sama group C dari SMAN 1 pontianak.coba kalian amati secara keseluruhan",1,2026-05-13T08:30:23Z,2026-05-13T08:30:23Z,0
UgxK0l25g7nza5Hmoh94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@LazarusSoftwal,"MC NYA KENA MENTAL DIRUJAK NETIZEN, SEDANG KABUR KE SELAT HORMUZ DIBURU SAMA CIA. SEMOGA CEPET KETANGKAP BUAT MC DAN JURI BOLOT ITU.",0,2026-05-13T08:29:20Z,2026-05-13T08:29:20Z,0
Ugyv5Y7xrPZpO9Tkeyd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@BibiPranaja-ep9rj,"Juri macam apa lah ini gak ada logikanya ,mending ke THT dulu pak baru menjadi juri biar gak budeg.",0,2026-05-13T08:27:41Z,2026-05-14T15:43:05Z,0
UgytyHBUJ-AeQZ7u8AV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@harkawidjajanto6652,"Cerdas cermat, pesertanya yang cerdas jurinya yang tidak cermat.",0,2026-05-13T08:26:17Z,2026-05-13T08:26:17Z,0
Ugxh5JE3ggj1_vnkt4Z4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@BibiPranaja-ep9rj,"jurinya perlu periksa telinga di  THT deh, gereget aku loh gak adil masalah nya ini 🤬",0,2026-05-13T08:25:51Z,2026-05-14T15:42:48Z,0
Ugxq8rUXIbm3JZw_XTV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@SylviaNatasha-p1i,Gak adil banget ya 😒,0,2026-05-13T08:24:54Z,2026-05-13T08:24:54Z,0
UgydGihsX5SqHibdBNR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Juliantnapo,"Kebenaran akan terungkap, bila di tuntun logika, nalar yang jernih, akal sehat dan pikiran yang lurus, serta kejujuran.",0,2026-05-13T08:22:33Z,2026-05-13T08:22:33Z,0
Ugz14QvqkH29U_RmAW14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@apeltiga6887,JURINYA 10000% DISOGOK ITU,0,2026-05-13T08:19:34Z,2026-05-13T08:19:34Z,0
UgztyVh5YYeTRePxVmt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@MellisaFerizal,Halo orang gila aneh sekali minta uang 100 miliar 🗿👈,0,2026-05-13T08:14:59Z,2026-05-13T08:14:59Z,0
UgxPLmfjrt3J6apaULJ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@SandiJr-up7pi,juri nya dongoo,0,2026-05-13T08:14:46Z,2026-05-13T08:14:46Z,0
UgxB35whJ4xjmdlHsfd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@irmaksh884,"MC kondangan, juri abal-abal, gila hormat, kuping budek, cuma karena mata gak melihat ke juri nilai -5. MC gak pantas di acara pendidikan. Jokes nya kayak di acara kelurahan. ""Mungkin perasaan adik"" saja"" Wakakaka gak layak.",0,2026-05-13T08:13:12Z,2026-05-13T08:13:12Z,0
UgyvP9XCnQGv-XGtGZp4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@dahhlahhhhh,1:12:48 malu gak lu,0,2026-05-13T08:13:00Z,2026-05-13T08:13:00Z,0
UgxI1qv2W_Trj6MU-nd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@dahhlahhhhh,Lomba tentang PANCASILA UUD tapi jurinya tidak mencerminkan isinya 😂😂😂😂😂,1,2026-05-13T08:08:45Z,2026-05-13T08:08:45Z,0
Ugy0NOUY5KiakMmHch94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Ramadhanadan001,Yahahaha mending gua nonton marapthon dari pada nonton live ini 😹,0,2026-05-13T08:05:00Z,2026-05-13T08:05:00Z,0
UgzQb9zErnYmnBjT80B4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@dew_gbt,Acara yang cerdas tapi juri yang gak cerdas,1,2026-05-13T08:02:54Z,2026-05-13T08:02:54Z,0
UgxjexOCYaOfeROF8214AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Shitsugy,JURI GOBLOKKK TOLOL BUDEG,1,2026-05-13T08:02:43Z,2026-05-13T08:02:43Z,0
UgwIQwYhWvbg5DaNdh94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@dahhlahhhhh,1:13:03 Disuruh benerin artikulasi sama yang gak bisa sebut huruf RRRRR,3,2026-05-13T08:02:39Z,2026-05-13T08:12:29Z,0
UgwZMJcdsBO60yH1P0Z4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@glendyboham7406,Jurinya aja pernah di periksa krna kasus suap😂😂😂,1,2026-05-13T08:01:37Z,2026-05-13T08:01:37Z,0
Ugz21KpNiOg-f8iSC-54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@glendyboham7406,Mc wedding kok di pakai di lomba cerdas cermat sekelas provinsi😂,1,2026-05-13T08:00:51Z,2026-05-13T08:00:51Z,0
UgyFd0DMROxp3N0FVJN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Njeleput5Nyimplung,Jurinya tolol,1,2026-05-13T07:59:50Z,2026-05-13T07:59:50Z,0
UgzDdgGwZTseJsNh9OV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@glendyboham7406,Juri tololll,1,2026-05-13T07:59:37Z,2026-05-13T07:59:37Z,0
UgwibIJN2L5UM56lVtV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@janganmenyerah7866,"Dewan juri impoten 😂😂 babiii tololll memalukan bangsa,, sudah salah ngotot blacklist gerombolan juri tolollll",1,2026-05-13T07:58:01Z,2026-05-13T07:58:01Z,0
UgxP56a6lPXPlTgh4Zx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@erwinwahyu790,"Mana juri keras kepala dan nyonya artikulasi, belum ada itikad baik minta maaf ke siswa yg di curangi, jabatan tinggi tapi tidak punya moral",1,2026-05-13T07:55:12Z,2026-05-13T07:55:12Z,0
Ugwr0sS8aCBLH8sqStp4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ArgaAfka,"Revisi hasil kemenangan.... Ini game cacat, jurinya gak berkompeten🤬",1,2026-05-13T07:51:50Z,2026-05-13T07:51:50Z,0
UgwxJxnr45JEOVAhmeZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Rin-noe,Cerdas budeg yang bener disalahkan  mau nya yang salah dibenarkan,1,2026-05-13T07:51:00Z,2026-05-13T07:51:00Z,0
UgwuM6Zq-fwpUg7dVYZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@peterwitu,Revisi hasil lombanya atau pending saja lombanya...karena mencenderai dunia pendidikan...,1,2026-05-13T07:50:17Z,2026-05-13T07:50:17Z,0
Ugzi45OTn1r4KRWOApl4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@nazzkohaku817,"Yahh suara rakyat tidak di dengar😂 ini contoh artikulasi,",1,2026-05-13T07:49:58Z,2026-05-13T07:49:58Z,0
Ugxh4lOLqVi7FfxU4GZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@bramantyadava,"GA MASUK BLASSS JELAS2 WONG NGOMONG JELAS ARTIKULASI GAJELAS PERLU DI PERIKSA KE THT, MERUSAK MENTAL ANAK BANGSA KARENA KEKUASAAN MBAHAS2 IDEOLOGI PANCASILA TAPI KENYATAAN GAADA DI HATINKALIAN KARENA UANG KAN !!",1,2026-05-13T07:48:39Z,2026-05-13T07:48:39Z,0
Ugy83foKByxGV4Zbwop4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@OhmyLicaa,1:11:40,0,2026-05-13T07:46:39Z,2026-05-13T07:46:39Z,0
Ugyio_eF1sStjLcITwd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@zaini4870,Kan jadi viral keputusan nya,1,2026-05-13T07:46:07Z,2026-05-13T07:46:07Z,0
Ugyyhu-lYpKVACRIVF94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@hatakekakashi6068,Jadi juri aja tak kompetensi apalagi jadi yang lain2...yang dirasa dibawah dia dan tak ada apa2 langsung di tekan dan di bungkam...tak ada menghargai sikit pun.,0,2026-05-13T07:44:28Z,2026-05-13T07:44:28Z,0
Ugzeu8_6t1miNFWtFfJ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Zeztz777,1:12:40 mc dan juri sama-sama gblk,0,2026-05-13T07:42:01Z,2026-05-13T07:42:01Z,0
Ugx1W_yh69aCP6z31N94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@backpacker4040,"Lombanya cerdas cermat tp juri nya gak cerdas. Ada ketimpangan jelas, gimana bs seorang juri mampu menilai sedangkan dia aja gak bs memberikan penjelasan sesuai kapasitas yg di minta sbg juri.",0,2026-05-13T07:38:58Z,2026-05-13T07:38:58Z,0
